Item Id,Item Name,Price,Sales,Shop Name,Commission Rate,Commission,Product Link,Offer Link
47356552757,10pcs Notebook A5 Regular Size 80 Leaves Writing Compososition Spring Yarn Assorted Colors,160,490,PureCotton,9%,₱14.40,https://shopee.ph/product/1759375754/47356552757,https://s.shopee.ph/gM6GGdyWO
25269170051,Cat Cage Large Platform Cage for Cat Dog Cat House Pet Cage Cat Condo Stackable Sturdy Villa,1.3K,10K+,Doggy Kitty City,4%,₱50.16,https://shopee.ph/product/1180606419/25269170051,https://s.shopee.ph/qfWSZdLBR
12328459674,【Speedwolf】Camping folding chair foldable reclining camping chair with foot rest outdoor chair,395,10K+,SpeedWolf,6%,₱23.70,https://shopee.ph/product/516252644/12328459674,https://s.shopee.ph/10yweschqU
18418464640,Gold Star Solar Electric Fan Solar Rechargeable Solar Table Fan Solar Stand Fan With Solar Panel,1.5K,10K+,Goldstar,11%,₱164.89,https://shopee.ph/product/502074461/18418464640,https://s.shopee.ph/1BIMrBc4VX
4288933195,"CHiQ 3.5 cu.ft. Single Door Refrigerator CSR04DI with Freezer Mini Fridge, Low Noise, Energy Saving",7.0K,2K+,CHiQ FLAGSHIP STORE,12%,₱838.80,https://shopee.ph/product/304866302/4288933195,https://s.shopee.ph/16PT2gVsK
43261853430,3600mAh Portable Mini Handheld Fan 3.5 Inch High Speed Personal Turbo Strong Wind Outdoor Travel Fan,199,10K+,LPPHDF,9%,₱17.91,https://shopee.ph/product/1087549321/43261853430,https://s.shopee.ph/BPpfLfsXN
21888767428,LIVING 1 x Bar Table & 2 x High Bar Stool / Dining Table / Long bar table,2.0K,6K+,LIVINGH,8.6%,₱171.91,https://shopee.ph/product/855174409/21888767428,https://s.shopee.ph/LjFrefFCQ
19508034698,Foldable Dog Cage Pet Cage with Poop Tray Heavy Duty Dog Cat Cage Crates,199,10K+,Puppy and Kitty,5%,₱9.95,https://shopee.ph/product/279496809/19508034698,https://s.shopee.ph/W2g3xebrT
26435341697,"【NEW】CHiQ 1.8 cu.ft Single Door mini Refrigerator CSR02DW with Freezer, mini fridge, mini bar, 46L",5.0K,223,CHiQ FLAGSHIP STORE,12%,₱598.80,https://shopee.ph/product/304866302/26435341697,https://s.shopee.ph/20rTqiYtom
5097282994,VANA 300W/500W Solar Power Inverter 12V DC TO 220VAC Inverter Power Supply With Charger Car Inverter,470,10K+,VANA CAR AUTO,13.8%,₱64.86,https://shopee.ph/product/365351215/5097282994,https://s.shopee.ph/2BAu31YGTp
4862588066,"KELIN Subli-Mate Nova Sublimation Transfer Paper Roll 100gsm 36"" Inches for Sublimation Printing",1.3K,248,Kelin Graphics System,8%,₱105.60,https://shopee.ph/product/134503423/4862588066,https://s.shopee.ph/2LUKFKXd8s
23225025384,solar  fan with panel solar electric fans standard rechargeable portable solar fan with LED lighting,1.0K,10K+,munny,7.5%,₱75.00,https://shopee.ph/product/745826141/23225025384,https://s.shopee.ph/2VnkRdWznv
42607112901,【NEW】CHiQ 1.8 cu.ft Single Door Mini Refrigerator CSR02DB black Freezer Mini fridge Mini bar 46L,5.3K,224,CHiQ FLAGSHIP STORE,12%,₱634.80,https://shopee.ph/product/304866302/42607112901,https://s.shopee.ph/1Lbn3UbRAi
26730359110,BLUETTI Elite 30 Portable Power Station Fast Charge Solar Generator 288Wh/1500W,20.0K,113,BLUETTI,15%,"₱2,999.85",https://shopee.ph/product/987274121/26730359110,https://s.shopee.ph/1VvDFnanpl
43302179004,Orashare DF10 Rechargeable Desk Fan Turbo Wind 2000mAh 15H Quiet Cooling Portable for Office & Dorm,319,10K+,Orashare Official Store,10%,₱31.90,https://shopee.ph/product/264015657/43302179004,https://s.shopee.ph/1gEdS6aAUo
27105908768,Cat Cage 4 Layer Pet Cage Foldable with Wheels Large Space Heavy Duty 3/2 Layer Cat House,720,10K+,SUMI PETSHOP,6%,₱43.20,https://shopee.ph/product/809632742/27105908768,https://s.shopee.ph/1qY3ePZX9r
20300888304,LAHOME Smart Fully Automatic Espresso Coffee Maker Machine Expresso Milk Frother Semi Auto Shut-Off,3.8K,3K+,LAHOME Self-Operated Store,10.5%,₱398.90,https://shopee.ph/product/371390076/20300888304,https://s.shopee.ph/8fONmy9WIC
17688577066,【Speedwolf】Folding table Outdoor long table portable white home desk Computer table for 8 people,1.5K,10K+,SpeedWolf,6%,₱88.50,https://shopee.ph/product/516252644/17688577066,https://s.shopee.ph/8phnzH8sxF
19686570827,BAVIN BST1000 1000W 218400mAh/ 650W 171600mAh /300W 72800mAh Power Station W/ Solar Panel Input,18.0K,108,BAVIN Official Store,6%,"₱1,079.94",https://shopee.ph/product/5095176/19686570827,https://s.shopee.ph/901EBa8FcI
43659590327,Lovito Women Boho Dress Tie Back Spring/summer Blue and White Dress L143ED165,259,6K+,LOVITO OFFICIAL STORE,8%,₱20.72,https://shopee.ph/product/426377685/43659590327,https://s.shopee.ph/9AKeNt7cHL
27413772931,"ARZOPA-Z1FC, 16.1'' 144Hz Portable Gaming Monitor, 100% sRGB, 1080P HDR with USB 3.1 HDMI Laptop Computer Monitor for Switch, PlayStation, Xbox, PS5, Mac",6.9K,2K+,ARZOPA Store,8%,₱550.32,https://shopee.ph/product/1367125943/27413772931,https://s.shopee.ph/808gzkC3e8
27133632372,DONMIS Dressing Table Modern Vanity Table Storage Bedside Table For Room Corner Table COD,3.4K,1K+,DONMIS.SHOP,4%,₱137.96,https://shopee.ph/product/479127227/27133632372,https://s.shopee.ph/8AS7C3BQJB
26921133379,Creative 5 in 1 Heat Press Machine Craft Combo Heat Press Machine for T-shirt  Mugs Cap Plate Press,8.3K,298,Creative Express,4%,₱331.96,https://shopee.ph/product/1397367922/26921133379,https://s.shopee.ph/8KlXOMAmyE
16023844836,Luxury Folding Travel 4 Wheel Dog Strollers Small Dogs Pet Stroller Premium Lightweight Dog Cat,999,9K+,Pet'sHouse,3%,₱29.97,https://shopee.ph/product/710592478/16023844836,https://s.shopee.ph/8V4xafA9dH
8057772252,Dreepor Electric Cooker Ceramic Heater Touch Screen With Knob Multi Induction,1.4K,4K+,Dreepor Official Store ,10%,₱139.80,https://shopee.ph/product/446723446/8057772252,https://s.shopee.ph/9ztlNQ4Raa
25051880748,Orashare BS10 Wireless Karaoke Speaker With Dual MIC HiFi Sound Outdoor Bluetooth Speaker With RGB,1.3K,10K+,Orashare Official Store,10%,₱129.90,https://shopee.ph/product/264015657/25051880748,https://s.shopee.ph/AADBZj3oFd
5319091234,"Rashguard for family, kids & adult / small to XL",150,1K+,yuukimello,12%,₱18.00,https://shopee.ph/product/57316836/5319091234,https://s.shopee.ph/AKWbm23Aug
25822308460,bathroom mirror wall decor smart tricolor dimming cr toilet mirror with led light for bathroom vanity mirror in bathroom,939,1K+,MOTOMM,6%,₱56.34,https://shopee.ph/product/1002933354/25822308460,https://s.shopee.ph/AUq1yL2XZj
27281234104,Non-inflatable Foldable swimming pool Children adult swimming pool Family outdoor large bracket pool,2.3K,954,SpeedWolf,7%,₱160.93,https://shopee.ph/product/516252644/27281234104,https://s.shopee.ph/9Ke4aC6ywW
50551282612,Bohemian style casual pants wide-leg slimming high-waist plus size floral pants beach pants fashion,208,1K+,BABAOTU-ph4,9%,₱18.72,https://shopee.ph/product/1622711820/50551282612,https://s.shopee.ph/9UxUmV6LbZ
26030974659,Plus Size Padded Swimsuit Dress for Women with Panty L-3XL Swimming Attire Ladies Skirt Beach Outfit,395,470,Fashion Site,12%,₱47.40,https://shopee.ph/product/716487618/26030974659,https://s.shopee.ph/9fGuyo5iGc
51507270938,A5 Regular Size Notebook 80 Leaves Writing Compositional Spring Yarn Assorted Colors Pack of 10pcs,149,672,BestStationaries,8%,₱11.92,https://shopee.ph/product/1764686167/51507270938,https://s.shopee.ph/9paLB754vf
21304645692,Hollywood mirror LED Bulbs Tabletop Makeup Mirror with 3 colors light Touch Screen Vanity Mirror,999,6K+,FOCANO Makeup Shop,9%,₱89.91,https://shopee.ph/product/775352809/21304645692,https://s.shopee.ph/60Ncc4Jfhw
17437009738,USB Air Pump For Fish Tank Oxygen For Aquarium Air Pump With Airstone and Hose,83,10K+,Happy Aquarium,4%,₱3.32,https://shopee.ph/product/661918165/17437009738,https://s.shopee.ph/6Ah2oNJ2Mz
41659570126,BUY 1 TAKE 1 3000W Solar Light  Sensor LED Outdoor Lights Flood Light Waterproof Street Solar Lamp,273,2K+,Liwanag PH,20%,₱54.60,https://shopee.ph/product/1568968417/41659570126,https://s.shopee.ph/6L0T0gIP22
43458164119,ANTA Shock Wave 7 Men Basketball Shoes Cushioning Non-slip Performance Sports Shoes 112531126,6.3K,60,ANTA Official Store,8%,₱503.60,https://shopee.ph/product/960701811/43458164119,https://s.shopee.ph/6VJtCzHlh5
24309275901,Bathroom Wall Mounted Round Mirror Bathroom Mirror Makeup Mirror,509,4K+,WILSON Furniture,6%,₱30.54,https://shopee.ph/product/818613790/24309275901,https://s.shopee.ph/5L7voqMD3s
15825292215,3 in 1 Small Aquarium Filter Small Tank Filter Suspension Oxygen Pump,145,10K+,Dream Aquarium,2%,₱2.90,https://shopee.ph/product/569284312/15825292215,https://s.shopee.ph/5VRM19LZiv
42612258683,200000W Solar light outdoor waterproof BUY 1 TAKE 1 LED Solar Sensor Flood Light IP67 Street Light,199,3K+,PH Solar Light Store,20%,₱39.80,https://shopee.ph/product/1568984102/42612258683,https://s.shopee.ph/5fkmDSKwNy
26619532037,SOARFLY 5/8 inch cordless led work light work light rechargeable LED Work Light upgraded multifunctional work light Outdoor Floodlight Emergency Light,302,7K+,SOARFLY Tool Mall,12%,₱36.24,https://shopee.ph/product/1290345328/26619532037,https://s.shopee.ph/5q4CPlKJ31
43509605942,"Roll Up Banner Stand 2ft x5ft, pull up banner, retractable banner stand for tarpaulin BAC",412,720,botanicalph,6%,₱24.72,https://shopee.ph/product/1566136778/43509605942,https://s.shopee.ph/7Kt0CWEb0K
18093181307,Dog Cage with Poop Tray Heavy Duty Pet Collapsible Cage Foldable Pet Cage size Xl,167,10K+,Evercharm  Store,7%,₱11.69,https://shopee.ph/product/887885310/18093181307,https://s.shopee.ph/7VCQOpDxfN
25584366610,Lavalier Mini Wireless Microphone for Smartphone PC for Vlog Audio Video Recording Game Teaching,220,10K+,Shopee Choice Global,10%,₱22.00,https://shopee.ph/product/196214868/25584366610,https://s.shopee.ph/7fVqb8DKKQ
42805164435,"Outdoor food stall cart, camping cart with sunshade, beach tires, and adjustable table top. Foldable cart with table, suitable for outdoor use.",8.7K,80,WILDHIKE,6%,₱521.34,https://shopee.ph/product/859201463/42805164435,https://s.shopee.ph/7ppGnRCgzT
25507869914,Bathroom Round Mirror With Frame Wall Decor Wall Hanging cr Mirrow For Toilet Mounted Makeup Mirror,509,1K+,INRIGHT Furniture,6%,₱30.54,https://shopee.ph/product/720346781/25507869914,https://s.shopee.ph/6fdJPIH8MG
54652003513,Orashare Ol60A Pro 60000mAh 65W Fast Charging With LED Light Large Capacity PowerBank,3.0K,0,ORASHARE.PH,40%,"₱1,200.00",https://shopee.ph/product/1677474408/54652003513,https://s.shopee.ph/6pwjbbGV1J
23348980632,Pet Carrier Portable Cat Bag Cat Bag Carrier Space Capsule Large Capacity Capsule bag for Dog Cat,185,3K+,double eleven,9%,₱16.65,https://shopee.ph/product/1035310837/23348980632,https://s.shopee.ph/70G9nuFrgM
29114157943,HTVRONT 220V Auto Heat Press Machine V2 for T Shirts with Adjustable Pressure & Higher Heating Height Heats Up Fast and Evenly Heat Press 15x15 for HTV Sublimation HTV Heat Transfe,17.0K,260,HTVRONT Store,5%,₱849.95,https://shopee.ph/product/857717564/29114157943,https://s.shopee.ph/7AZa0DFELP
26088046387,30cm*30cm  Factory Direct Soft Mirror Wall Stickers | Acrylic Full-Length Mirror Stickers,256,421,Home Door Decor.,5%,₱12.80,https://shopee.ph/product/1449375420/26088046387,https://s.shopee.ph/3VgHdTTBmi
24044404289,Orashare PCM30 30000mAh Powerbank Small Built In Dual Cable 22.5W Fast Charge Compact and Portable,1.7K,10K+,Orashare Official Store,10%,₱166.90,https://shopee.ph/product/264015657/24044404289,https://s.shopee.ph/3LMrRATp7h
29277544609,Yowxii 5 Colors IP68 Solar Light Outdoor Waterproof Portable Emergency Light Handheld Camping Light,479,2K+,Yowxii.ph,12%,₱57.48,https://shopee.ph/product/277632232/29277544609,https://s.shopee.ph/3qJ825Rv6o
24339138966,Aluminum Bathroom Cabinet With Mirror Wall Mounted Lavatory Sink Set For Bathroom Sink Wash Basin,1.5K,1K+,LLKIJAUZ.ph,8.01%,₱119.99,https://shopee.ph/product/1201540197/24339138966,https://s.shopee.ph/3fzhpmSYRn
20674160939,HTVRONT 220V Mini Heat Press Machine Small Heat Press Meter for T Shirts Portable Heat Press Travel Iron Press for Heating Transfer Vinyl Sublimation,979,6K+,HTVRONT Store,5%,₱48.95,https://shopee.ph/product/857717564/20674160939,https://s.shopee.ph/2qQaqFVj8e
43805021395,Inflatable Swimming Pool Kids Swimming Pool Baby Swimming Pool Air Pump Family Size Swimming 3.05M/2.1M/1.8M pool Pool Baby Swimming Pool Family Size Swimming,329,1K+,HappyCorner1.ph,12%,₱39.48,https://shopee.ph/product/1489049880/43805021395,https://s.shopee.ph/2g7AdwWMTd
26409795836,Top Quality On Cloud Monster Running Shoes For Men And Women Oem Quality With Double Box Free socks,1.9K,1K+,Sinmy sneaker shoes shop,10%,₱189.90,https://shopee.ph/product/663950726/26409795836,https://s.shopee.ph/3B3RErUSSk
24719805649,Aluminum Bathroom Cabinet With Mirror Bathroom Sink Cabinet Lavatory Sink Set For Bathroom Toilet,1.5K,2K+,KNJHUIZ.ph,8.01%,₱119.99,https://shopee.ph/product/1197023663/24719805649,https://s.shopee.ph/30k12YV5nj
26577392462,LED Light Rectangle Double Sided Signage / Sign Board Sticker DIY Decor Restaurant Shop Cafe Logo Ad,2.2K,112,Wjjtye090store,3%,₱65.94,https://shopee.ph/product/770717516/26577392462,https://s.shopee.ph/4qBfDvO756
20630268178,Pet Carrier Cat Bag Dog Puppy bagpack Travel Breathable Transparent Collapsible Portable shih tzu,183,10K+,Day365,14%,₱25.62,https://shopee.ph/product/582170435/20630268178,https://s.shopee.ph/4fsF1cOkQ5
23553154192,"Door Frame Banner Stand for160x60 1 80 x 80 Print Size Tarpaulin (Hook-On, Collapsible and Portable）",383,9K+,OVERTURE HOME DECORATION,8%,₱30.64,https://shopee.ph/product/1044768022/23553154192,https://s.shopee.ph/5AoVcXMqPC
25523392078,Full body mirror Mirror with stand Wall mirror Mirror wall whole body mirror Stand mirror,499,2K+,OMAX1,7%,₱34.93,https://shopee.ph/product/301312343/25523392078,https://s.shopee.ph/50V5QENTkB
16426480369,Sign board bracket display bracket menu restaurant store office decoration standing sign,283,3K+,AKIRO STORE,10%,₱28.30,https://shopee.ph/product/302509043/16426480369,https://s.shopee.ph/4AvyQhQeR2
45155694716,Inflatable Swimming Pool Kids Swimming Pool Baby Swimming Pool Family Size Swimming,299,2K+,Vireo Outdoors,7%,₱20.93,https://shopee.ph/product/1629038023/45155694716,https://s.shopee.ph/40cYEORHm1
25619369292,Foldable Dog Cage Pet Cage with Poop Tray Heavy Duty Dog cat cage crates,167,10K+,Evercharm  Store,7%,₱11.69,https://shopee.ph/product/887885310/25619369292,https://s.shopee.ph/4VYopJPNl8
40316001896,"DARWIN Smart Mirror Bathroom Mirror Wall Mounted with LED Light, Round European Style Makeup Mirror",799,136,Darwin House,10%,₱79.90,https://shopee.ph/product/775908594/40316001896,https://s.shopee.ph/4LFOd0Q167
57306758342,QUAFF 2 In 1 Mini Heat Press Machine Red - 10.6cm X 6.2cm | Heat Transfer & Ironing,1.1K,27,artfulimpression.ph,4%,₱42.40,https://shopee.ph/product/1627447824/57306758342,https://s.shopee.ph/qfWSZdLCS
28301458191,Oasia Air Cooler Home Conditioner Fan Three-Speed Regulation Portable With Ice Mini Conditioning,285,46,Oasia Mall,8%,₱22.80,https://shopee.ph/product/505255565/28301458191,https://s.shopee.ph/gM6GGdyXR
29442397986,Lovito Women Casual Holiday Dress Vacation Ruched Ruffle Hem Spring/summer Dress LBL29247,504,6K+,LOVITO OFFICIAL STORE,4%,₱20.16,https://shopee.ph/product/426377685/29442397986,https://s.shopee.ph/1BIMrBc4WY
24224614454,12PCS Acoustic Foam Panels self-adhesive Fireproof Sound Proof Treatment Wall for Home Office Studio,476,5K+,SNDSRES,8%,₱38.08,https://shopee.ph/product/736119064/24224614454,https://s.shopee.ph/10yweschrX
18878090087,Salbabida floater for kids Sun Seat Children's Swim Ring Baby Floating Swimming floaters inflatable,279,998,smhome.ph,12%,₱33.48,https://shopee.ph/product/516470290/18878090087,https://s.shopee.ph/BPpfLfsYO
3242892678,CUYI / QUAFF Heat Press Machine A3 Size,12.2K,574,DARE.PH (PhotoLock Inc.),4%,₱488.00,https://shopee.ph/product/45616936/3242892678,https://s.shopee.ph/16PT2gVtN
40569456633,Unisex Classic Cortez Running Shoes With Spike For Men Women Sneakers UA Quality OEM,1.6K,425,Classic.Space Shoes Store,8%,₱127.84,https://shopee.ph/product/85318062/40569456633,https://s.shopee.ph/W2g3xebsU
19867777571,Bathroom mirror Rectangular mirror with shelf Perforated free toilet mirror washbasin mirror paste,309,1K+,Topwell,3%,₱9.27,https://shopee.ph/product/698434629/19867777571,https://s.shopee.ph/LjFrefFDT
24872445015,NEW fashion Coron Summer Sexy Swimsuit 3in1 Terno Swimwear Padded with cover panty cover up coordina,168,1K+,Aron shop,18%,₱30.24,https://shopee.ph/product/96075663/24872445015,https://s.shopee.ph/2BAu31YGUq
21906472117,Dog Fence 35*35CM DIY Pet Fence Cat Rabbit Fence Pet Metal Wire Kennel,90,10K+,pet cute store,7%,₱6.30,https://shopee.ph/product/770039606/21906472117,https://s.shopee.ph/20rTqiYtpp
49152947107,ANTA Men KT Fly BM Basketball Shoes Cushioning Non-slip Performance Sports Shoes 1126A1602S,3.6K,239,ANTA Official Store,8%,₱287.60,https://shopee.ph/product/960701811/49152947107,https://s.shopee.ph/2VnkRdWzow
26915258378,Rectangle Bathroom Mirror with Rack Wall Mounted Toilet Mirror Hanging Mirror,305,2K+,Siam Homeliving Store,8%,₱24.40,https://shopee.ph/product/236417405/26915258378,https://s.shopee.ph/2LUKFKXd9v
3787335928,Team Espana Cycling Jersey,1.3K,202,Team España,9%,₱112.50,https://shopee.ph/product/428495055/3787335928,https://s.shopee.ph/1VvDFnanqm
27211383779,5/10kg Rice Dispenser Food Storage Box Push-type Sealed Insect Proof Moisture Grain with Measure Cup,297,10K+,MAMAMIYA 94,8%,₱23.76,https://shopee.ph/product/469557911/27211383779,https://s.shopee.ph/1Lbn3UbRBl
29029312408,361 Degrees ONE MOTION 2.0 Men Basketball Shoes 672511101,3.3K,355,361 Degrees Official Store   ,8%,₱262.32,https://shopee.ph/product/295119033/29029312408,https://s.shopee.ph/1qY3ePZXAs
25157641608,"160*50 Full-length Mirror Full-body Mirror, Wall-mounted Glass Floor-to-ceiling Whole Body Mirror",599,10K+,motidastore,3%,₱17.97,https://shopee.ph/product/236439421/25157641608,https://s.shopee.ph/1gEdS6aAVr
44305299780,Parak Clothing Relentless Aircool Riding Jersey,1.5K,158,Parak Clothing Co.,8%,₱120.00,https://shopee.ph/product/299828/44305299780,https://s.shopee.ph/8phnzH8syG
17120164310,Pet Dog Cat Carrier travel bag Puppy Folding Travel Carry Portable Cage Crate,148,10K+,Pet Diary Store,9%,₱13.32,https://shopee.ph/product/275956068/17120164310,https://s.shopee.ph/8fONmy9WJF
24150012637,Orashare BS10 Wireless Karaoke Speaker With Mic 360° Stereo Sound Outdoor Bluetooth Speaker With RGB,1.3K,5K+,Smartifact Technology Inc.,8%,₱103.92,https://shopee.ph/product/39354259/24150012637,https://s.shopee.ph/9AKeNt7cIM
50251460797,60-180cm Native Real Bamboo Roll Up Window Blinds Bamboo Blinds Bamboo Curtain Mold-proof Waterproof,577,3K+,okmax,15%,₱86.55,https://shopee.ph/product/1090904342/50251460797,https://s.shopee.ph/901EBa8FdL
28638158131,GREEN SUMMIT GOFU Race-Fit Cycling Jersey Full Powerband Waist with Seamless sleeves,1.2K,53,GOFU SPORTS APPAREL SHOP,4%,₱48.00,https://shopee.ph/product/758716537/28638158131,https://s.shopee.ph/8AS7C3BQKC
49900050106,OOKAS Foldable Powerful Steamer Iron For Clothes Portable Handheld Garment Steamer Mini Flat Iron,299,3K+,OOKAS.PH,15.1%,₱45.15,https://shopee.ph/product/455765825/49900050106,https://s.shopee.ph/808gzkC3fB
27217651663,Ultra Thin Flip Bucket Shoe Cabinet For Home Use New Small-Sized And Thin Shoe Rack Entrance Cabinet,1.8K,8K+,JIAN0.ph,9%,₱160.92,https://shopee.ph/product/1382415815/27217651663,https://s.shopee.ph/8V4xafA9eI
24759189498,Explosion Proof Stick Bathroom Mirror Round Corner Vanity Glass Mirror Wall Mounted Toilet Mirror,329,1K+,Blue Stone,3%,₱9.87,https://shopee.ph/product/1012625257/24759189498,https://s.shopee.ph/8KlXOMAmzH
26856482145,Pet cat bed dog Bed Removable Washable Warm Comfortable Pet Sleeping Bed for Large Cat Dog House,84,10K+,Cute pets shop.,7%,₱5.88,https://shopee.ph/product/975865584/26856482145,https://s.shopee.ph/AADBZj3oGe
42858551186,CAMEL CROWN Women's Running Shoes Non-slip Waterproof Sports Shoes,1.8K,756,Cameljeans Store,6%,₱106.44,https://shopee.ph/product/391503503/42858551186,https://s.shopee.ph/9ztlNQ4Rbd
